src/app/api/invoices/route.ts(428,3): error TS1128: Declaration or statement expected.
src/app/api/invoices/route.ts(428,5): error TS1005: 'try' expected.
src/app/api/invoices/route.ts(475,1): error TS1128: Declaration or statement expected.
src/app/api/invoices/status/route.ts(103,7): error TS1128: Declaration or statement expected.
src/app/api/invoices/status/route.ts(103,8): error TS1128: Declaration or statement expected.
src/app/api/invoices/status/route.ts(104,5): error TS1128: Declaration or statement expected.
src/app/api/invoices/status/route.ts(105,3): error TS1128: Declaration or statement expected.
src/app/api/invoices/status/route.ts(105,5): error TS1005: 'try' expected.
src/app/api/invoices/status/route.ts(112,1): error TS1128: Declaration or statement expected.
src/app/api/payroll/entries/route.ts(232,2): error TS1109: Expression expected.
src/app/api/payroll/entries/route.ts(234,24): error TS1005: ';' expected.
src/app/api/payroll/entries/route.ts(234,40): error TS1005: ',' expected.
src/app/api/payroll/entries/route.ts(234,44): error TS1005: ',' expected.
src/app/api/payroll/entries/route.ts(234,58): error TS1005: ',' expected.
src/app/api/payroll/entries/route.ts(235,3): error TS1161: Unterminated regular expression literal.
src/app/api/payroll/import-sessions/route.ts(192,2): error TS1109: Expression expected.
src/app/api/payroll/import-sessions/route.ts(192,15): error TS1005: ';' expected.
src/app/api/payroll/import-sessions/route.ts(193,3): error TS1161: Unterminated regular expression literal.
src/app/api/payroll/periods/route.ts(163,2): error TS1109: Expression expected.
src/app/api/payroll/periods/route.ts(165,24): error TS1005: ';' expected.
src/app/api/payroll/periods/route.ts(166,3): error TS1161: Unterminated regular expression literal.
src/app/api/time/entries/route.ts(126,2): error TS1109: Expression expected.
src/app/api/time/entries/route.ts(127,8): error TS1005: ';' expected.
src/app/api/time/entries/route.ts(127,10): error TS1434: Unexpected keyword or identifier.
src/app/api/time/entries/route.ts(128,3): error TS1161: Unterminated regular expression literal.
src/lib/invoice-format.ts(41,2): error TS1109: Expression expected.
src/lib/invoice-format.ts(41,20): error TS1005: ';' expected.
src/lib/invoice-format.ts(42,10): error TS1005: ';' expected.
src/lib/invoice-format.ts(42,36): error TS1127: Invalid character.
src/lib/invoice-format.ts(42,59): error TS1127: Invalid character.
src/lib/invoice-format.ts(43,2): error TS1109: Expression expected.
src/lib/invoice-format.ts(43,3): error TS1161: Unterminated regular expression literal.
src/lib/invoice-hash.ts(66,2): error TS1109: Expression expected.
src/lib/invoice-hash.ts(66,12): error TS1005: ';' expected.
src/lib/invoice-hash.ts(67,12): error TS1005: ';' expected.
src/lib/invoice-hash.ts(67,28): error TS1005: ';' expected.
src/lib/invoice-hash.ts(69,2): error TS1109: Expression expected.
src/lib/invoice-hash.ts(69,10): error TS1005: ';' expected.
src/lib/invoice-hash.ts(70,3): error TS1161: Unterminated regular expression literal.
src/lib/rbac-ui.ts(30,1): error TS1128: Declaration or statement expected.
src/lib/time-tracking-types.ts(59,14): error TS1109: Expression expected.
src/lib/time-tracking-types.ts(60,10): error TS1109: Expression expected.
src/lib/time-tracking-types.ts(62,14): error TS1109: Expression expected.
src/lib/time-tracking-types.ts(63,12): error TS1109: Expression expected.
src/lib/time-tracking-types.ts(64,11): error TS1109: Expression expected.
src/lib/time-tracking-types.ts(66,11): error TS1109: Expression expected.
src/lib/time-tracking-types.ts(67,11): error TS1109: Expression expected.
src/lib/time-tracking-types.ts(68,21): error TS1109: Expression expected.
src/lib/time-tracking-types.ts(70,12): error TS1109: Expression expected.
src/lib/time-tracking-types.ts(71,12): error TS1109: Expression expected.
src/lib/time-tracking-types.ts(72,1): error TS1128: Declaration or statement expected.
src/server/time-tracking/service.ts(266,2): error TS1109: Expression expected.
src/server/time-tracking/service.ts(266,9): error TS1005: ';' expected.
src/server/time-tracking/service.ts(267,11): error TS1005: ';' expected.
src/server/time-tracking/service.ts(267,32): error TS1127: Invalid character.
src/server/time-tracking/service.ts(269,2): error TS1109: Expression expected.
src/server/time-tracking/service.ts(269,8): error TS1005: ';' expected.
